No records found in the Payment table,Không tìm thấy bản ghi trong bảng Thanh toán
No tasks,Không có nhiệm vụ
No time sheets,Không có bảng chấm công
No values,Không có giá trị
No {0} found for Inter Company Transactions.,Không tìm thấy {0} nào cho Giao dịch giữa các công ty.
Non GST Inward Supplies,Các khoản cung cấp đầu vào không thuộc GST
Non Profit,Phi lợi nhuận
Non Profit (beta),Phi lợi nhuận (beta)
Non-GST outward supplies,Các khoản cung cấp đầu ra không thuộc GST
Non-Group to Group,Không nhóm thành nhóm
None,Không
None of the items have any change in quantity or value.,Không có vật tư nào có bất kỳ thay đổi nào về số lượng hoặc giá trị.
Nos,Số lượng
Not Available,Không có sẵn
Not Marked,Chưa đánh dấu
Not Paid and Not Delivered,Chưa thanh toán và chưa giao hàng
Not Permitted,Không được phép
Not Started,Chưa bắt đầu
Not active,Không hoạt động
Not allow to set alternative item for the item {0},Không cho phép đặt vật tư thay thế cho vật tư {0}
Not allowed to update stock transactions older than {0},Không cho phép cập nhật các giao dịch kho cũ hơn {0}
Not authorized to edit frozen Account {0},Không được ủy quyền chỉnh sửa Tài khoản đã đóng băng {0}
Not authroized since {0} exceeds limits,Không được ủy quyền vì {0} vượt quá giới hạn
Not permitted for {0},Không được phép cho {0}
"Not permitted, configure Lab Test Template as required","Không được phép, cấu hình Mẫu xét nghiệm theo yêu cầu"
Not permitted. Please disable the Service Unit Type,Không được phép. Vui lòng tắt Loại đơn vị dịch vụ
Note: Due / Reference Date exceeds allowed customer credit days by {0} day(s),Lưu ý: Ngày đến hạn / Tham chiếu vượt quá số ngày tín dụng khách hàng cho phép {0} ngày
Note: Item {0} entered multiple times,Lưu ý: Vật tư {0} đã nhập nhiều lần
Note: Payment Entry will not be created since 'Cash or Bank Account' was not specified,Lưu ý: Phiếu thanh toán sẽ không được tạo vì 'Tài khoản tiền mặt hoặc ngân hàng' chưa được chỉ định
Note: System will not check over-delivery and over-booking for Item {0} as quantity or amount is 0,Lưu ý: Hệ thống sẽ không kiểm tra việc giao hàng quá mức và đặt hàng quá mức cho Vật tư {0} vì số lượng hoặc số tiền là 0
Note: There is not enough leave balance for Leave Type {0},Lưu ý: Không đủ số dư nghỉ phép cho Loại nghỉ phép {0}
Note: This Cost Center is a Group. Cannot make accounting entries against groups.,Lưu ý: Trung tâm chi phí này là một Nhóm. Không thể lập bút toán kế toán đối với các nhóm.
Note: {0},Lưu ý: {0}
Notes,Ghi chú
Nothing is included in gross,Không có gì được bao gồm trong tổng lợi nhuận
Nothing more to show.,Không có gì thêm để hiển thị.
Notify Customers via Email,Thông báo cho khách hàng qua email
Number,Số
Number of Depreciations Booked cannot be greater than Total Number of Depreciations,Số lượng khấu hao đã ghi không thể lớn hơn Tổng số lần khấu hao
Number of Interaction,Số lượng tương tác
Number of Order,Số lượng đơn hàng
"Number of new Account, it will be included in the account name as a prefix","Số tài khoản mới, nó sẽ được bao gồm trong tên tài khoản dưới dạng tiền tố"
"Number of new Cost Center, it will be included in the cost center name as a prefix","Số trung tâm chi phí mới, nó sẽ được bao gồm trong tên trung tâm chi phí dưới dạng tiền tố"
Number of root accounts cannot be less than 4,Số lượng tài khoản gốc không thể nhỏ hơn 4
Odometer,Số công tơ mét
Office Equipments,Thiết bị văn phòng
Office Maintenance Expenses,Chi phí bảo trì văn phòng
Office Rent,Tiền thuê văn phòng
On Hold,Đang giữ
On Net Total,Trên tổng số ròng
One customer can be part of only single Loyalty Program.,Một khách hàng chỉ có thể thuộc một Chương trình khách hàng thân thiết duy nhất.
Online Auctions,Đấu giá trực tuyến
"Only the Student Applicant with the status ""Approved"" will be selected in the table below.","Chỉ những Thí sinh sinh viên có trạng thái ""Đã duyệt"" mới được chọn trong bảng dưới đây."
Only users with {0} role can register on Marketplace,Chỉ những người dùng có vai trò {0} mới có thể đăng ký trên Marketplace
Open BOM {0},Mở BOM {0}
Open Item {0},Mở vật tư {0}
Open Notifications,Mở thông báo
Open Orders,Các đơn hàng đang mở
Open a new ticket,Mở một phiếu mới
Opening,Đầu kỳ
Opening (Cr),Đầu kỳ (Có)
Opening (Dr),Đầu kỳ (Nợ)
Opening Accounting Balance,Số dư kế toán đầu kỳ
Opening Accumulated Depreciation,Hao mòn lũy kế đầu kỳ
Opening Accumulated Depreciation must be less than equal to {0},Hao mòn lũy kế đầu kỳ phải nhỏ hơn hoặc bằng {0}
Opening Balance,Số dư đầu kỳ
Opening Balance Equity,Vốn chủ sở hữu đầu kỳ
Opening Date and Closing Date should be within same Fiscal Year,Ngày mở và Ngày đóng phải nằm trong cùng Năm tài chính
Opening Date should be before Closing Date,Ngày mở phải trước Ngày đóng
Opening Entry Journal,Phiếu nhật ký đầu kỳ
Opening Invoice Creation Tool,Công cụ tạo hóa đơn đầu kỳ
Opening Invoice Item,Vật tư hóa đơn đầu kỳ
Opening Invoices,Các hóa đơn đầu kỳ
Opening Invoices Summary,Tóm tắt hóa đơn đầu kỳ
Opening Qty,Số lượng đầu kỳ
Opening Stock,Tồn kho đầu kỳ
Opening Stock Balance,Số dư tồn kho đầu kỳ
Opening Value,Giá trị đầu kỳ
Opening {0} Invoice created,Đã tạo hóa đơn {0} đầu kỳ
Operation,Hoạt động
Operation Time must be greater than 0 for Operation {0},Thời gian hoạt động phải lớn hơn 0 cho Hoạt động {0}
"Operation {0} longer than any available working hours in workstation {1}, break down the operation into multiple operations","Hoạt động {0} dài hơn bất kỳ giờ làm việc nào có sẵn trong trạm làm việc {1}, chia nhỏ hoạt động thành nhiều hoạt động"
Operations,Hoạt động
Operations cannot be left blank,Hoạt động không được để trống
Opp Count,Số lượt đối thủ
Opp/Lead %,Tỷ lệ đối thủ/khách hàng tiềm năng %
Opportunities,Các cơ hội
Opportunities by lead source,Các cơ hội theo nguồn khách hàng tiềm năng
Opportunity,Cơ hội
Opportunity Amount,Số tiền cơ hội
"Optional. Sets company's default currency, if not specified.","Tùy chọn. Đặt tiền tệ mặc định của công ty, nếu không được chỉ định."
Optional. This setting will be used to filter in various transactions.,Tùy chọn. Cài đặt này sẽ được sử dụng để lọc trong các giao dịch khác nhau.
Options,Các tùy chọn
Order Count,Số lượng đơn hàng
Order Entry,Nhập đơn hàng
Order Value,Giá trị đơn hàng
Order rescheduled for sync,Đơn hàng đã được lên lịch lại để đồng bộ hóa
Order/Quot %,Tỷ lệ đơn hàng/báo giá %
Ordered,Đã đặt hàng
Ordered Qty,Số lượng đã đặt hàng
"Ordered Qty: Quantity ordered for purchase, but not received.","Số lượng đã đặt hàng: Số lượng đã đặt mua, nhưng chưa nhận được."
Orders,Các đơn hàng
Orders released for production.,Các đơn hàng đã phát hành để sản xuất.
Organization,Tổ chức
Organization Name,Tên tổ chức
Other,Khác
Other Reports,Các báo cáo khác
"Other outward supplies(Nil rated,Exempted)","Các khoản cung cấp đầu ra khác (Thuế suất 0%, Miễn thuế)"
Out Qty,Số lượng xuất
Out Value,Giá trị xuất
Out of Order,Hỏng hóc
Outgoing,Đầu ra
Outstanding,Chưa thanh toán
Outstanding Amount,Số tiền chưa thanh toán
Outstanding Amt,Số tiền chưa thanh toán
Outstanding Cheques and Deposits to clear,Các séc và tiền gửi chưa thanh toán cần thanh toán bù trừ
Outstanding for {0} cannot be less than zero ({1}),Số dư chưa thanh toán cho {0} không thể nhỏ hơn không ({1})
Outward taxable supplies(zero rated),Các khoản cung cấp chịu thuế đầu ra (thuế suất 0%)
Overdue,Quá hạn
Overlap in scoring between {0} and {1},Chồng chéo trong việc chấm điểm giữa {0} và {1}
Overlapping conditions found between:,Tìm thấy các điều kiện chồng chéo giữa:
Owner,Chủ sở hữu
PAN,Số PAN
POS,POS (Điểm bán hàng)
POS Profile,Hồ sơ POS
POS Profile is required to use Point-of-Sale,Hồ sơ POS là bắt buộc để sử dụng Điểm bán hàng
POS Profile required to make POS Entry,Hồ sơ POS là bắt buộc để lập Phiếu nhập POS
POS Settings,Cài đặt POS
Packed quantity must equal quantity for Item {0} in row {1},Số lượng đóng gói phải bằng số lượng cho Vật tư {0} ở dòng {1}
Packing Slip,Phiếu đóng gói
Packing Slip(s) cancelled,Phiếu đóng gói đã hủy
Paid,Đã thanh toán
Paid Amount,Số tiền đã thanh toán
Paid Amount cannot be greater than total negative outstanding amount {0},Số tiền đã thanh toán không thể lớn hơn tổng số tiền công nợ âm {0}
Paid amount + Write Off Amount can not be greater than Grand Total,Số tiền đã thanh toán + Số tiền xóa nợ không thể lớn hơn Tổng cộng
Paid and Not Delivered,Đã thanh toán và chưa giao hàng
Parameter,Tham số
Parent Item {0} must not be a Stock Item,Vật tư mẹ {0} không được là Vật tư lưu kho
Parents Teacher Meeting Attendance,Điểm danh cuộc họp phụ huynh giáo viên
Partially Depreciated,Đã khấu hao một phần
Partially Received,Đã nhận một phần
Party,Đối tác
Party Name,Tên đối tác
Party Type,Loại đối tác
Party Type and Party is mandatory for {0} account,Loại đối tác và Đối tác là bắt buộc đối với tài khoản {0}
Party Type is mandatory,Loại đối tác là bắt buộc
Party is mandatory,Đối tác là bắt buộc
Past Due Date,Quá ngày đáo hạn
Patient,Bệnh nhân
Patient Appointment,Cuộc hẹn bệnh nhân
Patient Encounter,Lượt khám bệnh nhân
Patient not found,Không tìm thấy bệnh nhân
Pay Remaining,Thanh toán số còn lại
Pay {0} {1},Thanh toán {0} {1}
Payable,Phải trả
Payable Account,Tài khoản phải trả
Payment,Thanh toán
Payment Cancelled. Please check your GoCardless Account for more details,Thanh toán đã hủy. Vui lòng kiểm tra Tài khoản GoCardless của bạn để biết thêm chi tiết
Payment Confirmation,Xác nhận thanh toán
Payment Document,Chứng từ thanh toán
Payment Due Date,Ngày đến hạn thanh toán
Payment Entries {0} are un-linked,Các bút toán thanh toán {0} chưa được liên kết
Payment Entry,Phiếu thanh toán
Payment Entry already exists,Phiếu thanh toán đã tồn tại
Payment Entry has been modified after you pulled it. Please pull it again.,Phiếu thanh toán đã được sửa đổi sau khi bạn kéo. Vui lòng kéo lại.
Payment Entry is already created,Phiếu thanh toán đã được tạo
Payment Failed. Please check your GoCardless Account for more details,Thanh toán thất bại. Vui lòng kiểm tra Tài khoản GoCardless của bạn để biết thêm chi tiết
Payment Gateway,Cổng thanh toán
"Payment Gateway Account not created, please create one manually.","Tài khoản cổng thanh toán chưa được tạo, vui lòng tạo thủ công."
Payment Gateway Name,Tên cổng thanh toán
Payment Mode,Hình thức thanh toán
Payment Receipt Note,Phiếu nhận thanh toán
Payment Request,Yêu cầu thanh toán
Payment Request for {0},Yêu cầu thanh toán cho {0}
Payment Tems,Điều khoản thanh toán
Payment Term,Điều khoản thanh toán
Payment Terms,Các điều khoản thanh toán
Payment Terms Template,Mẫu điều khoản thanh toán
Payment Terms based on conditions,Điều khoản thanh toán dựa trên điều kiện
Payment Type,Loại thanh toán
"Payment Type must be one of Receive, Pay and Internal Transfer","Loại thanh toán phải là một trong các loại Nhận, Trả và Chuyển nội bộ"
Payment against {0} {1} cannot be greater than Outstanding Amount {2},Thanh toán đối với {0} {1} không thể lớn hơn Số tiền công nợ {2}
Payment request {0} created,Yêu cầu thanh toán {0} đã tạo
Payments,Các khoản thanh toán
Payroll Payable,Lương phải trả
Payslip,Phiếu lương
Pending Activities,Các hoạt động đang chờ xử lý
Pending Amount,Số tiền đang chờ xử lý
Pending Leaves,Các ngày nghỉ phép đang chờ xử lý
Pending Qty,Số lượng đang chờ xử lý
Pending Quantity,Số lượng đang chờ xử lý
Pending Review,Đang chờ xem xét
